MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscVal,YrSold,SaleType,SaleCondition,GarageYrBlt_2,MoSold_2,ln_y
30,RL,5400,Reg,Lvl,Corner,OldTown,Norm,1Fam,1Story,5,6,1921,1968,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0,1073,1073,Ex,1073,0,0,1073,0,0,1,0,2,1,TA,4,0,No_FirePlace,Detchd,Unf,1,326,TA,0,0,112,0,0,0,No_Fence,0,2006,WD,Abnorml,1950_1980,Octobre_Decembre,11.594321103174222
50,RM,6120,Reg,Lvl,Corner,BrkSide,Norm,1Fam,1.5Fin,5,6,1936,1950,Gable,Wd Sdng,Wd Sdng,MnPrv,0.0,TA,Fa,BrkTil,TA,TA,No,Unf,0,Unf,0,927,927,TA,1067,472,0,1539,0,0,1,1,3,1,TA,5,0,No_FirePlace,Detchd,Unf,2,576,TA,112,0,0,0,0,0,MnPrv,0,2009,WD,Normal,1980_200,Avril_Juin,11.86005499606543
20,RL,13811,IR1,Lvl,Inside,Timber,Norm,1Fam,1Story,6,6,1987,1987,Gable,HdBoard,HdBoard,No_Fence,72.0,TA,TA,CBlock,Gd,Gd,No,GLQ,980,LwQ,40,92,1112,Gd,1137,0,0,1137,1,0,2,0,2,1,Gd,5,1,TA,Attchd,Unf,2,551,TA,125,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1980_200,Juillet_Septembre,12.078239274020289
30,RM,6000,Reg,Lvl,Inside,BrkSide,Norm,1Fam,1Story,5,7,1921,1950,Gable,Wd Sdng,Wd Shng,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,LwQ,616,Unf,0,0,616,Gd,616,0,0,616,0,0,1,0,2,1,TA,4,0,No_FirePlace,Detchd,Unf,1,205,TA,0,0,129,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Avril_Juin,11.396391648714276
20,RL,6420,IR1,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,7,1952,1952,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,PConc,Ex,Gd,Mn,LwQ,210,ALQ,551,219,980,Fa,1148,0,0,1148,0,1,1,0,2,1,TA,6,0,No_FirePlace,Detchd,Unf,1,308,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1950_1980,Juillet_Septembre,11.72399643505017
20,RL,8450,Reg,Lvl,Inside,Sawyer,RRAe,1Fam,1Story,5,8,1965,2009,Gable,MetalSd,MetalSd,MnPrv,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,553,BLQ,117,224,894,Ex,894,0,0,894,1,0,1,0,3,1,TA,5,1,Gd,Detchd,Unf,1,336,TA,416,144,0,0,0,0,MnPrv,0,2010,WD,Normal,1950_1980,Avril_Juin,11.83862560460953
120,FV,4282,IR2,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,MetalSd,MetalSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,16,Unf,0,1375,1391,Ex,1391,0,0,1391,0,0,2,0,2,1,Gd,5,0,No_FirePlace,Attchd,RFn,2,530,TA,156,158,0,0,0,0,No_Fence,0,2008,WD,Normal,2000_plus,Juillet_Septembre,12.185869938212655
20,RL,14331,Reg,Lvl,Inside,Timber,Norm,1Fam,1Story,8,5,2002,2002,Hip,VinylSd,VinylSd,No_Fence,630.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1274,Unf,0,526,1800,Ex,1800,0,0,1800,1,0,2,0,3,1,Gd,7,1,Gd,Attchd,Fin,3,765,TA,270,78,0,0,0,0,No_Fence,0,2006,WD,Normal,2000_plus,Avril_Juin,12.652359748158593
20,RL,9600,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,5,1969,1969,Hip,HdBoard,HdBoard,No_Fence,168.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1164,1164,TA,1164,0,0,1164,0,0,1,1,3,1,TA,6,0,No_FirePlace,Attchd,Unf,2,528,TA,0,0,0,0,0,0,No_Fence,0,2006,COD,Normal,1950_1980,Juillet_Septembre,11.84939770159144
60,RL,12438,IR1,Lvl,Inside,StoneBr,Norm,1Fam,2Story,8,5,2006,2006,Hip,VinylSd,VinylSd,No_Fence,466.0,Ex,TA,PConc,Ex,Gd,No,Unf,0,Unf,0,1234,1234,Ex,1264,1312,0,2576,0,0,2,1,4,1,Ex,10,1,Gd,BuiltIn,Fin,3,666,TA,324,100,0,0,0,0,No_Fence,0,2006,New,Partial,2000_plus,Juillet_Septembre,12.799175708864519
190,RM,7630,Reg,Lvl,Inside,OldTown,Feedr,2fmCon,2Story,5,9,1900,1996,Gable,Wd Sdng,Wd Sdng,MnPrv,0.0,TA,Gd,BrkTil,Gd,TA,No,Unf,0,Unf,0,360,360,Gd,1032,780,0,1812,0,0,2,0,4,2,Gd,8,1,Po,Detchd,Unf,2,672,TA,344,0,40,0,0,0,MnPrv,0,2010,WD,Normal,1980_200,Avril_Juin,11.84939770159144
20,RL,8400,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2004,2005,Gable,VinylSd,VinylSd,No_Fence,109.0,Gd,TA,PConc,Gd,TA,Av,GLQ,712,Unf,0,761,1473,Ex,1484,0,0,1484,1,0,2,0,3,1,Gd,7,0,No_FirePlace,Attchd,RFn,2,606,TA,0,35,0,144,0,0,No_Fence,0,2010,WD,Normal,2000_plus,Avril_Juin,12.269047444691562
190,RM,5600,Reg,Lvl,Inside,IDOTRR,Norm,2fmCon,2Story,4,5,1930,1950,Hip,VinylSd,Wd Shng,No_Fence,0.0,Fa,Fa,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,Fa,372,720,0,1092,0,0,2,0,3,2,Fa,7,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,0,0,0,0,0,No_Fence,3500,2010,WD,Normal,None,Juillet_Septembre,10.915088464214607
20,RL,115149,IR2,Low,CulDSac,ClearCr,Norm,1Fam,1Story,7,5,1971,2002,Gable,Plywood,Plywood,No_Fence,351.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,1219,Unf,0,424,1643,TA,1824,0,0,1824,1,0,2,0,2,1,Gd,5,2,TA,Attchd,Unf,2,739,TA,380,48,0,0,0,0,No_Fence,0,2007,WD,Normal,1950_1980,Avril_Juin,12.618182296357007
120,RL,6240,Reg,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,8,5,2006,2006,Hip,MetalSd,MetalSd,No_Fence,176.0,Gd,TA,PConc,Gd,TA,No,GLQ,863,Unf,0,461,1324,Ex,1324,0,0,1324,1,0,2,0,2,1,Gd,6,1,Gd,Attchd,Fin,2,550,TA,192,38,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Octobre_Decembre,12.445089546000673
60,RL,9018,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2007,2007,Hip,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,728,728,Ex,728,728,0,1456,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,Fin,2,400,TA,100,24,0,0,0,0,No_Fence,0,2007,New,Partial,2000_plus,Juillet_Septembre,12.09815330331068
20,RL,7162,IR1,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,7,1966,1966,Gable,HdBoard,HdBoard,MnPrv,41.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,876,876,TA,904,0,0,904,0,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,1,408,TA,0,0,0,0,0,0,MnPrv,0,2008,WD,Abnorml,1950_1980,Octobre_Decembre,11.607326140391713
30,RL,4130,IR1,Lvl,Inside,BrkSide,Norm,1Fam,1Story,3,6,1935,2003,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,CBlock,TA,TA,No,Unf,0,Unf,0,270,270,Gd,729,0,0,729,0,0,1,0,2,1,TA,5,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,0,0,0,0,0,No_Fence,0,2008,WD,Normal,None,Juillet_Septembre,10.858998997563564
50,C (all),8712,Reg,HLS,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,7,1900,1950,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,Stone,TA,TA,Mn,Unf,0,Unf,0,859,859,Gd,859,319,0,1178,0,0,1,0,2,1,TA,7,0,No_FirePlace,Detchd,RFn,1,384,TA,68,0,98,0,0,0,No_Fence,0,2010,WD,Abnorml,1950_1980,Janvier_Mars,11.540307141711446
120,RL,4671,IR1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1988,1989,Gable,HdBoard,HdBoard,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Mn,GLQ,767,Unf,0,461,1228,Gd,1228,0,0,1228,1,0,2,0,2,1,Gd,5,1,Gd,Attchd,Fin,2,472,TA,168,120,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Octobre_Decembre,12.14950229404178
190,RL,9873,Reg,Lvl,Inside,BrkSide,RRAn,2fmCon,1Story,4,5,1970,1970,Gable,HdBoard,HdBoard,No_Fence,160.0,TA,TA,CBlock,TA,TA,Av,ALQ,789,Unf,0,171,960,TA,960,0,0,960,1,0,1,0,3,1,TA,6,0,No_FirePlace,Detchd,Unf,2,576,TA,0,288,0,0,0,0,No_Fence,0,2006,WD,Normal,1950_1980,Avril_Juin,11.76756768334381
60,RL,13517,IR1,Lvl,CulDSac,Sawyer,RRAe,1Fam,2Story,6,8,1976,2005,Gable,HdBoard,Plywood,No_Fence,289.0,Gd,TA,CBlock,TA,TA,No,GLQ,533,Unf,0,192,725,Ex,725,754,0,1479,0,0,2,1,3,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,475,TA,0,44,0,0,0,0,No_Fence,0,2010,WD,Normal,1950_1980,Janvier_Mars,11.779128505744886
20,RL,10140,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,5,1974,1974,Hip,HdBoard,HdBoard,MnPrv,174.0,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,1064,1064,TA,1350,0,0,1350,0,0,2,0,3,1,TA,7,1,TA,Attchd,RFn,2,478,TA,0,0,0,0,0,0,MnPrv,0,2009,WD,Normal,1950_1980,Juillet_Septembre,12.013700752882718
70,RM,10800,Reg,Bnk,Inside,OldTown,Norm,1Fam,2Story,7,8,1890,1998,Gable,Wd Sdng,VinylSd,No_Fence,0.0,TA,Gd,BrkTil,TA,TA,No,Unf,0,Unf,0,718,718,Ex,1576,978,0,2554,0,0,1,1,3,1,TA,8,0,No_FirePlace,Detchd,Unf,2,704,TA,0,48,143,0,0,0,No_Fence,0,2007,WD,Normal,1980_200,Juillet_Septembre,11.979799201207037
20,RL,10000,Reg,Lvl,Inside,NWAmes,Norm,1Fam,1Story,5,6,1973,2000,Gable,HdBoard,HdBoard,MnPrv,0.0,TA,TA,CBlock,Gd,TA,No,BLQ,1084,Unf,0,92,1176,Gd,1178,0,0,1178,0,1,1,1,3,1,Gd,5,1,Fa,Attchd,Unf,2,439,TA,224,0,0,0,0,0,MnPrv,0,2008,WD,Normal,1950_1980,Octobre_Decembre,11.964001084330445
60,RL,10542,Reg,Lvl,Inside,NoRidge,Norm,1Fam,2Story,7,5,1993,1994,Hip,Wd Sdng,ImStucc,No_Fence,651.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1173,Unf,0,138,1311,Ex,1325,1093,0,2418,1,0,2,1,3,1,Gd,9,1,TA,Attchd,RFn,3,983,TA,250,154,216,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Juillet_Septembre,12.739637756265655
20,RL,9920,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,6,1969,1969,Gable,HdBoard,Plywood,No_Fence,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,523,Unf,0,448,971,TA,971,0,0,971,0,0,1,1,3,1,TA,5,1,Po,Attchd,Unf,1,300,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1950_1980,Avril_Juin,11.763684183317412
120,RL,6563,IR1,Low,CulDSac,StoneBr,Norm,1Fam,1Story,8,5,1985,1985,Gable,HdBoard,HdBoard,No_Fence,0.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1148,Unf,0,594,1742,TA,1742,0,0,1742,1,0,2,0,2,1,Gd,5,1,TA,Attchd,RFn,2,564,TA,114,28,234,0,0,0,No_Fence,0,2006,WD,Normal,1980_200,Octobre_Decembre,12.524526376648708
120,RM,4426,Reg,Lvl,Inside,CollgCr,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,VinylSd,VinylSd,No_Fence,169.0,Gd,TA,PConc,Gd,TA,Av,GLQ,662,Unf,0,186,848,Ex,848,0,0,848,1,0,1,0,1,1,Gd,3,0,No_FirePlace,Attchd,RFn,2,420,TA,160,0,0,0,0,0,No_Fence,0,2010,WD,Normal,2000_plus,Avril_Juin,11.870599909242044
20,RL,8120,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,7,1970,1970,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,191,Unf,0,673,864,Ex,864,0,0,864,0,0,1,0,3,1,TA,5,0,No_FirePlace,Detchd,Unf,2,463,TA,0,0,0,0,0,0,No_Fence,0,2009,WD,Normal,1980_200,Juillet_Septembre,11.732060994886899
50,RL,8172,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4,6,1954,1972,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,941,941,Ex,997,473,0,1470,0,0,2,0,4,1,TA,7,0,No_FirePlace,Detchd,Unf,1,548,TA,0,0,0,0,156,0,No_Fence,0,2008,WD,Normal,1950_1980,Avril_Juin,11.813030057420567
20,RL,13286,IR1,Lvl,Inside,Edwards,Norm,1Fam,1Story,9,5,2007,2008,Hip,CemntBd,CmentBd,No_Fence,340.0,Ex,TA,PConc,Ex,TA,No,GLQ,1234,Unf,0,464,1698,Ex,1698,0,0,1698,1,0,2,0,3,1,Ex,8,1,Gd,Attchd,Fin,3,768,TA,327,64,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Janvier_Mars,12.676076274775909
20,RL,6960,Reg,Lvl,Inside,NAmes,Norm,1Fam,1Story,4,6,1970,1970,Gable,HdBoard,Plywood,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,ALQ,375,BLQ,239,250,864,TA,864,0,0,864,0,0,1,0,3,1,Gd,5,0,No_FirePlace,Detchd,Unf,2,660,TA,96,0,0,0,0,0,No_Fence,500,2009,WD,Normal,1980_200,Octobre_Decembre,11.699405031912846
20,RL,21695,IR1,Lvl,Corner,Crawfor,Norm,1Fam,1Story,6,9,1988,2007,Hip,Wd Sdng,Plywood,No_Fence,260.0,Gd,Gd,CBlock,Gd,TA,No,GLQ,808,Unf,0,72,880,Ex,1680,0,0,1680,1,0,2,0,3,1,Gd,5,1,Gd,Attchd,Fin,2,540,TA,292,44,0,182,0,0,No_Fence,0,2009,WD,Normal,1980_200,Octobre_Decembre,12.310432660854417
20,RL,7314,Reg,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,5,2007,2007,Gable,VinylSd,VinylSd,No_Fence,82.0,Gd,TA,PConc,Gd,TA,Av,GLQ,724,Unf,0,508,1232,Ex,1232,0,0,1232,1,0,2,0,2,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,632,TA,132,0,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Janvier_Mars,12.178187442040638
90,RL,11475,Reg,Lvl,Corner,NAmes,Norm,Duplex,1Story,5,5,1958,1958,Gable,VinylSd,VinylSd,No_Fence,95.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,1584,1584,TA,1776,0,0,1776,1,0,2,0,4,2,TA,9,0,No_FirePlace,Detchd,Unf,3,888,TA,0,25,0,0,0,0,No_Fence,0,2009,COD,Abnorml,1950_1980,Juillet_Septembre,11.608235644774552
30,RM,6240,Reg,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,5,1925,1950,Gable,MetalSd,MetalSd,No_Fence,0.0,TA,TA,CBlock,TA,TA,No,BLQ,152,Unf,0,628,780,TA,848,0,360,1208,0,0,1,0,2,1,TA,5,0,No_FirePlace,Detchd,Unf,2,539,TA,0,23,112,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Janvier_Mars,11.542484267211773
120,RL,5389,IR1,Lvl,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CemntBd,CmentBd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,1180,Unf,0,415,1595,Ex,1616,0,0,1616,1,0,2,0,2,1,Gd,5,1,TA,Attchd,RFn,2,608,TA,237,152,0,0,0,0,No_Fence,0,2010,WD,Normal,1980_200,Janvier_Mars,12.373703486914124
80,RL,9590,IR1,Lvl,Corner,Timber,Norm,1Fam,SLvl,7,5,2003,2003,Gable,VinylSd,VinylSd,No_Fence,442.0,Gd,TA,PConc,Ex,TA,Av,GLQ,786,Unf,0,82,868,Ex,1146,0,0,1146,1,0,2,0,3,1,Gd,6,1,Gd,Attchd,Fin,2,438,TA,160,22,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Avril_Juin,12.141534124392603
60,RL,11404,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,1998,1999,Gable,VinylSd,VinylSd,No_Fence,202.0,Gd,TA,PConc,Gd,TA,Av,ALQ,252,Unf,0,901,1153,Ex,1153,878,0,2031,0,0,2,1,3,1,Gd,8,1,TA,Attchd,Fin,2,541,TA,192,84,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Juillet_Septembre,12.312682380588432
20,RL,10000,Reg,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,5,6,1961,1983,Hip,HdBoard,HdBoard,GdWo,0.0,TA,TA,CBlock,TA,TA,No,BLQ,594,Unf,0,270,864,Ex,1144,0,0,1144,1,0,1,0,3,1,TA,6,1,TA,Attchd,RFn,1,264,TA,165,0,0,0,0,0,GdWo,400,2009,WD,Normal,1950_1980,Janvier_Mars,11.786001385032646
20,RL,8978,IR1,Lvl,Corner,Sawyer,Norm,1Fam,1Story,5,5,1968,1968,Gable,Plywood,Plywood,No_Fence,0.0,TA,TA,PConc,TA,TA,No,Unf,0,Unf,0,948,948,TA,948,0,0,948,0,0,1,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,1,300,TA,147,0,0,0,0,0,No_Fence,0,2007,WD,Family,1950_1980,Avril_Juin,11.589886506106357
75,RM,10800,Reg,Lvl,Inside,OldTown,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390,Unf,0,490,880,Fa,880,888,0,1768,0,0,1,1,2,1,TA,6,2,TA,Detchd,Unf,2,320,TA,0,341,0,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Octobre_Decembre,12.0015054797889
90,RL,8544,Reg,Lvl,Inside,NAmes,Norm,Duplex,1Story,3,4,1950,1950,Gable,Stucco,Stone,No_Fence,0.0,TA,TA,CBlock,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,Gd,1040,0,0,1040,0,0,2,0,2,2,TA,6,0,No_FirePlace,Detchd,Unf,2,400,TA,0,0,0,0,0,0,No_Fence,0,2006,WD,Normal,1900_1950,Juillet_Septembre,11.44571671527678
60,RL,10463,IR1,HLS,CulDSac,Gilbert,Norm,1Fam,2Story,8,5,2005,2005,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,893,893,Ex,901,900,0,1801,0,0,2,1,3,1,Gd,8,1,Gd,Attchd,Fin,3,800,TA,0,116,0,0,0,0,No_Fence,0,2006,WD,Normal,2000_plus,Avril_Juin,12.387977448827787
90,RL,10800,Reg,Lvl,Inside,Edwards,Norm,Duplex,1Story,5,5,1987,1988,Gable,Plywood,Plywood,No_Fence,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,1200,Unf,0,0,1200,TA,1200,0,0,1200,3,0,3,0,3,1,TA,5,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,120,0,0,0,0,0,No_Fence,0,2009,WD,Alloca,None,Janvier_Mars,12.095141084822892
60,RL,9313,IR1,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,864,864,Ex,864,864,0,1728,0,0,2,1,3,1,Gd,7,0,No_FirePlace,Attchd,RFn,2,572,TA,187,56,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Avril_Juin,12.154779351142624
70,RM,9600,Reg,Lvl,Inside,OldTown,Norm,1Fam,2Story,5,7,1910,2002,Gable,Wd Sdng,Wd Shng,GdPrv,0.0,TA,Gd,BrkTil,Fa,Fa,No,Unf,0,Unf,0,264,264,Ex,768,664,0,1432,0,0,2,0,2,1,TA,7,0,No_FirePlace,Detchd,Unf,2,360,TA,270,0,112,0,0,0,GdPrv,0,2007,WD,Abnorml,1900_1950,Avril_Juin,11.790557201568507
20,RL,6768,IR1,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,6,8,1961,1996,Hip,HdBoard,HdBoard,GdPrv,0.0,TA,Gd,CBlock,TA,TA,Mn,GLQ,832,Unf,0,80,912,Gd,912,0,0,912,1,1,1,0,3,1,Gd,5,0,No_FirePlace,Detchd,Unf,1,288,TA,168,0,0,0,0,0,GdPrv,0,2008,WD,Normal,1950_1980,Avril_Juin,11.863582336583399
20,RL,8450,Reg,Lvl,Inside,SawyerW,Norm,1Fam,1Story,7,5,2000,2001,Gable,VinylSd,VinylSd,GdPrv,108.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1349,1349,Ex,1349,0,0,1349,0,0,2,0,3,1,TA,6,0,No_FirePlace,Attchd,Unf,2,539,TA,120,55,0,0,0,0,GdPrv,0,2007,WD,Normal,2000_plus,Octobre_Decembre,12.095141084822892
80,RL,12886,IR1,Lvl,Inside,Sawyer,Norm,1Fam,SLvl,5,6,1963,1999,Gable,HdBoard,HdBoard,No_Fence,0.0,TA,TA,CBlock,Gd,TA,Av,ALQ,444,Unf,0,76,520,Ex,1464,0,0,1464,0,1,2,0,3,1,TA,6,1,TA,Attchd,RFn,2,480,TA,302,0,0,0,100,0,No_Fence,0,2009,WD,Normal,1980_200,Octobre_Decembre,12.072541252905651
120,RL,5395,IR1,HLS,Inside,StoneBr,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,HdBoard,HdBoard,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,733,Unf,0,604,1337,Gd,1337,0,0,1337,1,0,2,0,2,1,Gd,5,1,TA,Attchd,RFn,2,462,TA,96,0,70,168,0,0,No_Fence,0,2008,WD,Normal,1980_200,Octobre_Decembre,12.100712129872347
60,RL,8963,IR1,Lvl,Inside,NWAmes,Norm,1Fam,2Story,8,9,1976,1996,Hip,VinylSd,VinylSd,No_Fence,289.0,Ex,Gd,CBlock,TA,Gd,No,GLQ,575,ALQ,80,487,1142,Ex,1175,1540,0,2715,0,1,3,1,4,1,Gd,11,2,TA,BuiltIn,Fin,2,831,TA,0,204,0,0,0,0,No_Fence,0,2008,WD,Normal,1980_200,Juillet_Septembre,12.610870864650634
60,RL,8795,IR1,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,5,2000,2000,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,300,Unf,0,652,952,Ex,980,1276,0,2256,0,0,2,1,4,1,Gd,8,1,TA,BuiltIn,Fin,2,554,TA,224,54,0,0,0,0,No_Fence,0,2009,WD,Normal,2000_plus,Avril_Juin,12.371587084007746
70,RM,11700,IR1,Lvl,Corner,OldTown,Norm,1Fam,2Story,7,7,1880,2003,Mansard,Stucco,Stucco,No_Fence,0.0,Gd,TA,Stone,TA,Fa,No,Unf,0,Unf,0,1240,1240,TA,1320,1320,0,2640,0,0,1,1,4,1,Gd,8,1,Gd,Detchd,Unf,4,864,TA,181,0,386,0,0,0,No_Fence,0,2009,WD,Normal,1950_1980,Avril_Juin,12.491172637278908
20,RL,10593,IR1,Lvl,Inside,NoRidge,Norm,1Fam,1Story,7,5,1996,1996,Hip,VinylSd,VinylSd,No_Fence,338.0,Gd,TA,PConc,Gd,TA,No,GLQ,919,Unf,0,801,1720,Ex,1720,0,0,1720,1,0,2,0,3,1,Gd,7,1,TA,Attchd,Fin,2,527,TA,240,56,154,0,0,0,No_Fence,0,2010,WD,Normal,1980_200,Janvier_Mars,12.46997418931655
50,RL,8405,Reg,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,4,3,1945,1950,Gable,WdShing,Wd Shng,No_Fence,0.0,TA,TA,Slab,No_Basement,No_Basement,No_Basement,No_Basement,0,No_Basement,0,0,0,TA,1088,441,0,1529,0,0,2,0,4,1,TA,9,0,No_FirePlace,Detchd,Unf,1,240,TA,92,0,185,0,0,0,No_Fence,0,2009,WD,Normal,1900_1950,Avril_Juin,11.49272275765271
50,RM,8800,Reg,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,4,7,1910,2004,Gable,Wd Sdng,Wd Sdng,No_Fence,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,576,576,Gd,792,348,0,1140,0,0,1,0,3,1,TA,7,0,No_FirePlace,No_Garage,No_Garage,0,0,No_Garage,0,160,0,0,0,0,No_Fence,0,2010,WD,Normal,None,Avril_Juin,11.477298287327077
60,RL,7750,Reg,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,No_Fence,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,660,660,Ex,660,660,0,1320,0,0,2,1,3,1,Gd,6,0,No_FirePlace,Attchd,Fin,2,400,TA,0,48,0,0,0,0,No_Fence,0,2007,WD,Normal,2000_plus,Juillet_Septembre,11.99535161421452
20,RL,9236,IR1,Lvl,Inside,CollgCr,Norm,1Fam,1Story,6,5,1997,1997,Gable,VinylSd,VinylSd,No_Fence,0.0,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,1479,Ex,1494,0,0,1494,1,0,2,0,3,1,Gd,6,0,No_FirePlace,Attchd,RFn,2,576,TA,168,27,0,0,0,0,No_Fence,0,2006,WD,Normal,1980_200,Juillet_Septembre,12.287652632522597
